item_id,timestamp,target_value,ao,jaw,teeth,lips,fdbb,price_peak_bellow,ao_peak_bellow
SPX500_D1_9510302200,1995-10-30 22:00:00,0.0,-0.0017903201,579.9727803293,583.920189383,585.221864574,0.0,0,0
SPX500_D1_9510312200,1995-10-31 22:00:00,0.0,-0.002707641,580.628720304,584.1839157101,583.6934916592,0.0,0,0
SPX500_D1_9511012200,1995-11-01 22:00:00,0.0,-0.0032949135,581.2511264344,584.1984262463,582.2467933273,0.0,0,0
SPX500_D1_9511022200,1995-11-02 22:00:00,0.0,-0.0004721862,581.5852705549,583.3711229656,582.1464346619,0.0,0,0
SPX500_D1_9511032200,1995-11-03 22:00:00,0.0,0.0033269729,581.9271728199,582.5072325949,582.5381477295,0.0,0,0
SPX500_D1_9511062200,1995-11-06 22:00:00,-23.0,0.0054603991,582.1096979876,582.4119535205,582.5585181836,0.0,0,0
SPX500_D1_9511072200,1995-11-07 22:00:00,0.0,0.0061339279,581.7612596808,582.6235843304,583.4408145469,0.0,0,0
SPX500_D1_9511082200,1995-11-08 22:00:00,0.0,0.0079210655,581.3534704746,582.6256362891,584.6746516375,0.0,0,0
SPX500_D1_9511092200,1995-11-09 22:00:00,0.0,0.0090967338,581.3835881304,583.168681753,585.63472131,0.0,0,0
SPX500_D1_9511102200,1995-11-10 22:00:00,0.0,0.0092866099,581.592927505,583.9738465339,585.777777048,0.0,0,0
SPX500_D1_9511132200,1995-11-13 22:00:00,0.0,0.009693554,581.6734715431,584.6614907171,586.4252216384,0.0,0,0
SPX500_D1_9511142200,1995-11-14 22:00:00,0.0,0.0104696261,582.080896809,584.8725543775,587.6191773107,0.0,0,0
SPX500_D1_9511152200,1995-11-15 22:00:00,0.0,0.0107850722,582.6600585929,585.3903600803,588.4603418486,0.0,0,0
SPX500_D1_9511162200,1995-11-16 22:00:00,0.0,0.0113778674,583.184284855,586.2659400703,589.1982734789,0.0,0,0
SPX500_D1_9511172200,1995-11-17 22:00:00,0.0,0.0128269067,583.4278014046,586.9608225615,589.4866187831,0.0,0,0
SPX500_D1_9511202200,1995-11-20 22:00:00,-42.0,0.0139428088,583.857585912,587.6094697413,589.8222950265,0.0,0,0
SPX500_D1_9511212200,1995-11-21 22:00:00,0.0,0.0154546565,584.5143100726,587.9882860236,591.0008360212,0.0,0,0
SPX500_D1_9511222200,1995-11-22 22:00:00,-23.0,0.0172613105,585.0766708362,588.3853752707,592.5446688169,0.0,0,0
SPX500_D1_9511242200,1995-11-24 22:00:00,0.0,0.0176597835,585.6207730796,589.3015783618,593.6927350536,0.0,0,0
SPX500_D1_9511272200,1995-11-27 22:00:00,-34.0,0.0175545724,586.0068674581,590.4788810666,594.5241880428,0.0,0,0
SPX500_D1_9511282200,1995-11-28 22:00:00,0.0,0.0176708756,586.4036468844,591.4546459333,595.5303504343,0.0,0,0
SPX500_D1_9511292200,1995-11-29 22:00:00,0.0,0.0191215998,587.1199048164,592.2540651916,596.2882803474,0.0,0,0
SPX500_D1_9511302200,1995-11-30 22:00:00,-32.99999999999999,0.0202958641,588.0122198305,593.1666820427,597.3626242779,0.0,0,0
SPX500_D1_9512012200,1995-12-01 22:00:00,0.0,0.0216512992,588.8024336897,593.9358467873,598.4370994223,0.0,0,0
SPX500_D1_9512042200,1995-12-04 22:00:00,0.0,0.0231676867,589.4984003289,594.9013659389,600.0626795379,0.0,0,0
SPX500_D1_9512052200,1995-12-05 22:00:00,0.0,0.0258559984,590.271984919,595.8805701966,601.4561436303,0.0,0,0
SPX500_D1_9512062200,1995-12-06 22:00:00,0.0,0.0283364153,590.9679860791,597.216123922,602.5129149042,0.0,0,0
SPX500_D1_9512072200,1995-12-07 22:00:00,0.0,0.0303655664,591.7904486884,598.4428584317,604.0773319234,0.0,0,0
SPX500_D1_9512082200,1995-12-08 22:00:00,0.0,0.0320548408,592.6323372508,599.4800011278,606.4238655387,0.0,0,0
SPX500_D1_9512112200,1995-12-11 22:00:00,0.0,0.0332545186,593.7040805392,600.8368759868,608.919092431,0.0,0,0
SPX500_D1_9512122200,1995-12-12 22:00:00,0.0,0.0326221757,594.729151267,602.7085164885,610.6752739448,0.0,0,0
SPX500_D1_9512132200,1995-12-13 22:00:00,0.0,0.0313407814,595.653062708,604.7324519274,611.7542191558,0.0,0,0
SPX500_D1_9512142200,1995-12-14 22:00:00,-68.0,0.0299530528,596.7824424997,606.3533954365,613.2073753247,0.0,0,0
SPX500_D1_9512152200,1995-12-15 22:00:00,0.0,0.0281046513,598.2461007689,607.5679710069,614.2889002597,0.0,0,0
SPX500_D1_9512182200,1995-12-18 22:00:00,0.0,0.0242468492,599.8348622482,608.999474631,615.4601202078,0.0,0,0
SPX500_D1_9512192200,1995-12-19 22:00:00,-69.0,0.0198846141,601.2091036138,610.2014153022,616.2690961662,1.0,0,0
SPX500_D1_9512202200,1995-12-20 22:00:00,0.0,0.0154025658,602.3522494896,611.4443633894,616.233276933,0.0,0,0
SPX500_D1_9512212200,1995-12-21 22:00:00,0.0,0.0108192377,603.6343841443,612.4519429657,615.2336215464,0.0,0,0
SPX500_D1_9512222200,1995-12-22 22:00:00,0.0,0.0084628932,604.7867392101,612.906700095,613.8858972371,0.0,0,0
SPX500_D1_9512262200,1995-12-26 22:00:00,0.0,0.0079860268,605.9681438862,612.6977375831,613.1287177897,0.0,0,0
SPX500_D1_9512272200,1995-12-27 22:00:00,-20.0,0.0086448129,607.0094405104,612.1723953852,612.1489742317,0.0,0,0
SPX500_D1_9512282200,1995-12-28 22:00:00,0.0,0.0087030815,607.7079450865,611.9133459621,612.1141793854,0.0,0,0
SPX500_D1_9512292200,1995-12-29 22:00:00,0.0,0.0095676096,607.9792570029,611.4529277168,612.3373435083,0.0,0,0
SPX500_D1_9601022200,1996-01-02 22:00:00,0.0,0.009976379,608.0189295412,611.5181867522,612.8178748067,0.0,0,0
SPX500_D1_9601032200,1996-01-03 22:00:00,-37.0,0.0112089119,608.1790118841,611.7321634082,613.0442998453,0.0,0,0
SPX500_D1_9601042200,1996-01-04 22:00:00,-105.0,0.0112984443,608.1829340469,612.1081429822,613.2644398763,0.0,0,0
SPX500_D1_9601052200,1996-01-05 22:00:00,0.0,0.0104790802,608.4746314279,612.3383751094,614.002551901,0.0,0,0
SPX500_D1_9601082200,1996-01-08 22:00:00,0.0,0.0105204532,608.8404290104,612.5642032207,615.4830415208,0.0,0,0
SPX500_D1_9601092200,1996-01-09 22:00:00,0.0,0.0087780116,609.2942421634,613.1130528181,616.2314332166,0.0,0,0
SPX500_D1_9601102200,1996-01-10 22:00:00,0.0,0.0028003091,609.6523773816,614.1495462159,615.9571465733,0.0,0,0
SPX500_D1_9601112200,1996-01-11 22:00:00,0.0,-0.0033848203,609.9979637369,614.7839779389,616.2607172587,0.0,0,0
SPX500_D1_9601122200,1996-01-12 22:00:00,737.0,-0.0078281633,610.5331203725,614.7934806965,615.7445738069,1.0,0,0
SPX500_D1_9601152200,1996-01-15 22:00:00,0.0,-0.0131636009,611.3694188054,615.1286706095,613.2696590455,0.0,0,0
SPX500_D1_9601162200,1996-01-16 22:00:00,0.0,-0.0164230384,611.9736942819,614.9475867833,610.6407272364,0.0,0,0
SPX500_D1_9601172200,1996-01-17 22:00:00,0.0,-0.0153818793,612.1957177987,613.5003884354,608.7385817891,0.0,0,0
SPX500_D1_9601182200,1996-01-18 22:00:00,0.0,-0.0134327597,612.6018164295,611.8284648809,607.1808654313,0.0,0,0
SPX500_D1_9601192200,1996-01-19 22:00:00,0.0,-0.0107922797,612.6847536273,610.4911567708,606.4936923451,0.0,0,0
SPX500_D1_9601222200,1996-01-22 22:00:00,0.0,-0.0074674597,611.9682341175,609.2985121745,606.657953876,0.0,0,0
SPX500_D1_9601232200,1996-01-23 22:00:00,0.0,-0.0049114107,611.0572161084,608.6043231527,606.5653631008,0.0,0,0
SPX500_D1_9601242200,1996-01-24 22:00:00,0.0,-0.0020544711,610.2935841001,608.4431577586,607.2202904807,0.0,0,0
SPX500_D1_9601252200,1996-01-25 22:00:00,-35.0,0.0018491503,609.5748468616,608.1621380388,608.2162323845,0.0,0,0
SPX500_D1_9601262200,1996-01-26 22:00:00,0.0,0.0045623607,609.126397103,608.3718707839,608.9779859076,0.0,0,0
SPX500_D1_9601292200,1996-01-29 22:00:00,0.0,0.007626306,608.9870588644,608.8503869359,610.4573887261,0.0,0,0
SPX500_D1_9601302200,1996-01-30 22:00:00,0.0,0.0120879018,608.7722851056,609.2472135689,612.0429109809,0.0,0,0
SPX500_D1_9601312200,1996-01-31 22:00:00,0.0,0.0166594825,608.8544170205,610.1381868728,613.3303287847,0.0,0,0
SPX500_D1_9602012200,1996-02-01 22:00:00,0.0,0.0216592088,609.1117695574,611.1690385137,615.2282630278,0.0,0,0
SPX500_D1_9602022200,1996-02-02 22:00:00,-50.0,0.0266733968,609.3358642068,612.0829086995,617.6336104222,0.0,0,0
SPX500_D1_9602052200,1996-02-05 22:00:00,0.0,0.0303623371,609.8773361909,613.4250451121,620.6728883378,0.0,0,0
SPX500_D1_9602062200,1996-02-06 22:00:00,0.0,0.0339340849,610.5317718685,615.1537894731,623.8383106702,0.0,0,0
SPX500_D1_9602072200,1996-02-07 22:00:00,0.0,0.0368479358,611.1431740325,617.3633157889,626.4256485362,0.0,0,0
SPX500_D1_9602082200,1996-02-08 22:00:00,0.0,0.0398836594,612.0413914146,619.7554013153,628.6545188289,0.0,0,0
SPX500_D1_9602092200,1996-02-09 22:00:00,-74.0,0.0441355351,613.2116689981,621.8828511509,631.5586150632,0.0,0,0
SPX500_D1_9602122200,1996-02-12 22:00:00,0.0,0.0489299406,614.7207713829,623.843744757,634.7988920505,0.0,0,0
SPX500_D1_9602132200,1996-02-13 22:00:00,-62.99999999999999,0.0523874445,616.3960966611,626.2601516624,638.2861136404,0.0,0,0
SPX500_D1_9602142200,1996-02-14 22:00:00,0.0,0.0536067792,617.9637046103,628.9476327046,642.1008909123,0.0,0,0
SPX500_D1_9602152200,1996-02-15 22:00:00,0.0,0.0522927171,619.4718811787,631.8585536165,645.6097127299,0.0,0,0
SPX500_D1_9602162200,1996-02-16 22:00:00,0.0,0.0480564733,621.2951980111,635.0462344145,648.7027701839,0.0,0,0
SPX500_D1_9602202200,1996-02-20 22:00:00,0.0,0.0416446814,623.3309520102,638.1210801127,650.5512161471,0.0,0,0
SPX500_D1_9602212200,1996-02-21 22:00:00,0.0,0.0352561501,625.5543403172,640.9903200986,651.2399729177,0.0,0,0
SPX500_D1_9602222200,1996-02-22 22:00:00,0.0,0.0323527361,628.0009295235,643.1096550863,650.8329783342,0.0,0,0
SPX500_D1_9602232200,1996-02-23 22:00:00,0.0,0.0315065076,630.4350887909,644.4703232005,649.3433826673,0.0,0,0
SPX500_D1_9602262200,1996-02-26 22:00:00,0.0,0.0314913905,632.7920050378,645.0621578004,648.3507061339,0.0,0,0
SPX500_D1_9602272200,1996-02-27 22:00:00,0.0,0.0311489397,634.7268508041,644.8525130754,649.4655649071,0.0,0,0
SPX500_D1_9602282200,1996-02-28 22:00:00,0.0,0.0305352708,636.2090161269,644.7934489409,651.0974519257,0.0,0,0
SPX500_D1_9602292200,1996-02-29 22:00:00,0.0,0.0250462756,637.208707194,645.9348928233,651.8019615405,0.0,0,0
SPX500_D1_9603012200,1996-03-01 22:00:00,-94.0,0.0175336987,637.6838066407,647.3961562204,650.8905692324,1.0,0,0
SPX500_D1_9603042200,1996-03-04 22:00:00,0.0,0.0134840548,638.1988984375,648.2991366929,650.5504553859,0.0,0,0
SPX500_D1_9603052200,1996-03-05 22:00:00,0.0,0.0128162826,639.4085985577,648.1673696062,649.0363643088,0.0,0,0
SPX500_D1_9603062200,1996-03-06 22:00:00,-54.0,0.012240851,640.8098602071,648.2951984055,647.167091447,0.0,0,0
SPX500_D1_9603072200,1996-03-07 22:00:00,0.0,0.0128577961,641.8721786527,647.6307986048,647.5246731576,0.0,0,0
SPX500_D1_9603082200,1996-03-08 22:00:00,0.0,0.0117186334,642.2854726025,646.6381987792,648.4767385261,0.0,0,0
SPX500_D1_9603112200,1996-03-11 22:00:00,0.0,0.0062591703,642.8165900946,646.9277989318,649.6393908209,0.0,0,0
SPX500_D1_9603122200,1996-03-12 22:00:00,-112.0,-0.0004745731,642.8291600874,647.5974490653,650.0305126567,1.0,0,0
SPX500_D1_9603132200,1996-03-13 22:00:00,0.0,-0.0067103892,642.5876862345,648.4340179322,648.1524101254,0.0,0,0
SPX500_D1_9603142200,1996-03-14 22:00:00,0.0,-0.0110429985,643.0774796011,648.8291406906,645.5579281003,0.0,0,0
SPX500_D1_9603152200,1996-03-15 22:00:00,-45.0,-0.0120882762,643.785750401,647.8054981043,643.3303424802,1.0,0,0
SPX500_D1_9603182200,1996-03-18 22:00:00,0.0,-0.0094473282,644.5937696009,646.2273108413,642.2352739842,0.0,0,0
SPX500_D1_9603192200,1996-03-19 22:00:00,-64.0,-0.0047417999,645.1323257854,644.7513969861,642.0602191873,0.0,0,0
SPX500_D1_9603202200,1996-03-20 22:00:00,0.0,-0.0018566387,644.7867622635,643.8893473628,641.7701753499,0.0,0,0
SPX500_D1_9603212200,1996-03-21 22:00:00,0.0,0.0002123879,644.0477805509,643.5731789425,642.8241402799,0.0,0,0
SPX500_D1_9603222200,1996-03-22 22:00:00,-29.0,0.002754209,643.307182047,643.2027815747,644.8573122239,0.0,0,0
SPX500_D1_9603252200,1996-03-25 22:00:00,-67.0,0.003700828,642.887783428,643.6824338778,645.7558497791,0.0,0,0
SPX500_D1_9603262200,1996-03-26 22:00:00,0.0,0.0027637099,642.7702616258,644.8458796431,646.5686798233,0.0,0,0
SPX500_D1_9603272200,1996-03-27 22:00:00,0.0,0.0030747565,642.6040876546,645.4088946877,647.3819438586,0.0,0,0
SPX500_D1_9603282200,1996-03-28 22:00:00,0.0,0.0026855972,642.9453116812,645.9602828518,648.3375550869,0.0,0,0
SPX500_D1_9603292200,1996-03-29 22:00:00,0.0,0.002264706,643.7179800134,646.5446224953,648.9160440695,0.0,0,0
SPX500_D1_9604012200,1996-04-01 22:00:00,0.0,0.0019431757,644.1512123201,647.2465446834,649.2868352556,0.0,0,0
SPX500_D1_9604022200,1996-04-02 22:00:00,0.0,0.0031667226,644.5872729108,647.744476598,649.0234682045,0.0,0,0
SPX500_D1_9604032200,1996-04-03 22:00:00,0.0,0.0043386,645.0524826869,648.1226670232,648.8037745636,0.0,0,0
SPX500_D1_9604042200,1996-04-04 22:00:00,0.0,0.0067419806,645.5992147879,648.1035836453,648.9800196509,0.0,0,0
SPX500_D1_9604082100,1996-04-08 21:00:00,0.0,0.0065372215,646.0323521119,648.0812606896,649.9920157207,0.0,0,0
SPX500_D1_9604092100,1996-04-09 21:00:00,0.0,0.0045865106,646.3967865649,648.2817281034,650.7636125766,0.0,0,0
SPX500_D1_9604102100,1996-04-10 21:00:00,0.0,-0.000417849,646.517802983,649.0015120905,651.7678900613,0.0,0,0
SPX500_D1_9604112100,1996-04-11 21:00:00,966.0,-0.0069699067,646.6260489073,649.6075730792,650.804312049,1.0,1,0
SPX500_D1_9604122100,1996-04-12 21:00:00,0.0,-0.0127539423,646.8613528375,650.3797514443,649.3604496392,0.0,0,0
SPX500_D1_9604152100,1996-04-15 21:00:00,0.0,-0.0143901431,647.4135564654,649.9510325138,646.9423597114,0.0,0,0
SPX500_D1_9604162100,1996-04-16 21:00:00,0.0,-0.0141441982,647.9086675065,649.1552784495,643.4938877691,0.0,0,0
SPX500_D1_9604172100,1996-04-17 21:00:00,0.0,-0.0123417095,648.5145392368,647.6696186433,641.6271102153,0.0,0,0
SPX500_D1_9604182100,1996-04-18 21:00:00,0.0,-0.0081885862,648.3941900647,645.4234163129,641.2216881722,0.0,0,0
SPX500_D1_9604192100,1996-04-19 21:00:00,-37.0,-0.0048610048,648.0242523675,644.0154892738,641.7493505378,0.0,0,0
SPX500_D1_9604222100,1996-04-22 21:00:00,-57.99999999999999,-0.0021456883,647.1970021853,643.4635531146,641.7704804302,0.0,0,0
SPX500_D1_9604232100,1996-04-23 21:00:00,0.0,-0.0001810305,645.8510789403,643.5131089753,641.9583843442,0.0,0,0
SPX500_D1_9604242100,1996-04-24 21:00:00,-50.99999999999999,0.0028318069,644.9517651757,643.3058453534,642.6597074753,0.0,0,0
SPX500_D1_9604252100,1996-04-25 21:00:00,0.0,0.0053948294,644.5400909314,643.2313646842,643.7257659803,0.0,0,0
SPX500_D1_9604262100,1996-04-26 21:00:00,-45.0,0.0075387861,644.4877762444,643.5105690987,644.9096127842,0.0,0,0
SPX500_D1_9604292100,1996-04-29 21:00:00,0.0,0.0083413014,644.2852549948,644.0704979613,646.0896902274,0.0,0,0
SPX500_D1_9604302100,1996-04-30 21:00:00,0.0,0.0084906,644.1640815337,644.7673107162,646.9957521819,0.0,0,0
SPX500_D1_9605012100,1996-05-01 21:00:00,0.0,0.0088452194,644.2641521849,645.5226468766,648.4356017455,0.0,0,0
SPX500_D1_9605022100,1996-05-02 21:00:00,0.0,0.0077969932,644.550755863,646.1598160171,649.3794813964,0.0,0,0
SPX500_D1_9605032100,1996-05-03 21:00:00,0.0,0.0044860265,644.9426207966,647.1642140149,650.0675851171,0.0,0,0
SPX500_D1_9605062100,1996-05-06 21:00:00,-84.0,0.0007415322,645.3939576584,647.9130622631,650.9240680937,1.0,0,0
SPX500_D1_9605072100,1996-05-07 21:00:00,0.0,-0.0029531179,645.7959609155,648.5264294802,650.410254475,0.0,0,0
SPX500_D1_9605082100,1996-05-08 21:00:00,-146.99999999999997,-0.0077800976,646.442040845,649.2543757952,649.19620358,1.0,0,0
SPX500_D1_9605092100,1996-05-09 21:00:00,0.0,-0.0084688839,646.9584223185,649.1419538208,647.439962864,0.0,0,0
SPX500_D1_9605102100,1996-05-10 21:00:00,0.0,-0.0068495786,647.4093129094,648.5417095932,645.7879702912,0.0,0,0
SPX500_D1_9605132100,1996-05-13 21:00:00,0.0,-0.0017639237,647.9432119164,647.525870894,644.1163762329,0.0,0,0
SPX500_D1_9605142100,1996-05-14 21:00:00,0.0,0.0056012734,647.9748879228,646.4826370323,644.4061009864,0.0,0,0
SPX500_D1_9605152100,1996-05-15 21:00:00,-54.0,0.0142904547,647.6952811595,645.3510574032,645.3688807891,0.0,0,0
SPX500_D1_9605162100,1996-05-16 21:00:00,0.0,0.0196651124,647.1352595318,645.3778002278,647.7201046313,0.0,0,0
SPX500_D1_9605172100,1996-05-17 21:00:00,0.0,0.0245245727,646.5233164909,645.8580751994,651.023083705,0.0,0,0
SPX500_D1_9605202100,1996-05-20 21:00:00,0.0,0.0278477547,645.823830607,647.2664407994,654.246466964,0.0,0,0
SPX500_D1_9605212100,1996-05-21 21:00:00,-32.99999999999999,0.0299969064,645.8039205603,649.3875106995,656.3871735712,0.0,0,0
SPX500_D1_9605222100,1996-05-22 21:00:00,0.0,0.031461016,646.0666959018,651.6065718621,658.578738857,0.0,0,0
SPX500_D1_9605232100,1996-05-23 21:00:00,-75.99999999999999,0.0343777218,646.9173346786,653.2745003793,660.9929910856,0.0,0,0
SPX500_D1_9605242100,1996-05-24 21:00:00,0.0,0.036277512,648.2494627803,655.0333128319,663.5763928685,0.0,0,0
SPX500_D1_9605282100,1996-05-28 21:00:00,-85.0,0.0363952193,649.7025810279,656.9853987279,665.8261142948,0.0,0,0
SPX500_D1_9605292100,1996-05-29 21:00:00,0.0,0.0335945826,650.8754594104,659.1009738869,668.1158914358,0.0,0,0
SPX500_D1_9605302100,1996-05-30 21:00:00,0.0,0.029910931,652.1423471481,661.0664771511,670.0647131487,0.0,0,0
SPX500_D1_9605312100,1996-05-31 21:00:00,0.0,0.0259806792,653.5660127521,663.0925425072,671.2017705189,0.0,0,0
SPX500_D1_9606032100,1996-06-03 21:00:00,-39.0,0.0212841369,655.1309348481,664.9384746938,670.9434164151,1.0,0,0
SPX500_D1_9606042100,1996-06-04 21:00:00,0.0,0.0182687722,656.6458629367,666.2899153571,670.5617331321,0.0,0,0
SPX500_D1_9606052100,1996-06-05 21:00:00,0.0,0.0184107229,658.2327196338,666.7424259374,670.4953865057,0.0,0,0
SPX500_D1_9606062100,1996-06-06 21:00:00,-73.0,0.0192511947,659.7425104312,667.0289976952,669.8273092045,0.0,0,0
SPX500_D1_9606072100,1996-06-07 21:00:00,0.0,0.0174583005,660.9738557827,667.4291229833,669.8898473636,0.0,0,0
SPX500_D1_9606102100,1996-06-10 21:00:00,0.0,0.0178439497,661.6612514917,667.3948576104,670.9658778909,0.0,0,0
SPX500_D1_9606112100,1996-06-11 21:00:00,0.0,0.0177506731,662.2284629154,667.7380004091,672.1067023127,0.0,0,0
SPX500_D1_9606122100,1996-06-12 21:00:00,0.0,0.0155065132,662.8439657681,668.679500358,671.2643618502,0.0,0,0
SPX500_D1_9606132100,1996-06-13 21:00:00,0.0,0.0119379011,663.1755837859,669.6783128132,671.3874894801,0.0,0,0
SPX500_D1_9606142100,1996-06-14 21:00:00,0.0,0.0108841054,663.7113081101,669.4553987116,671.7759915841,0.0,0,0
SPX500_D1_9606172100,1996-06-17 21:00:00,0.0,0.0084604595,664.6004382555,669.7584738726,671.6647932673,0.0,0,0
SPX500_D1_9606182100,1996-06-18 21:00:00,0.0,0.004927183,665.528866082,670.2049146386,670.9348346138,0.0,0,0
SPX500_D1_9606192100,1996-06-19 21:00:00,0.0,0.0020189483,665.7108763834,670.3318003087,670.0228676911,0.0,1,0
SPX500_D1_9606202100,1996-06-20 21:00:00,-62.0,-0.0005733255,666.1854243539,670.0422002701,669.2542941529,1.0,0,0
SPX500_D1_9606212100,1996-06-21 21:00:00,0.0,-0.0021217257,666.7350070959,669.5838002364,668.1734353223,0.0,0,0
SPX500_D1_9606242100,1996-06-24 21:00:00,0.0,-0.0025743018,667.08000655,669.1583252068,667.2217482578,0.0,0,0
SPX500_D1_9606252100,1996-06-25 21:00:00,0.0,-0.0023390745,667.1519291231,668.494784556,666.1483986063,0.0,0,0
SPX500_D1_9606262100,1996-06-26 21:00:00,0.0,-0.0028318069,667.0921653444,667.8598114865,665.812718885,0.0,0,0
SPX500_D1_9606272100,1996-06-27 21:00:00,0.0,-0.002678062,667.0219987795,667.1092100507,666.441175108,0.0,0,0
SPX500_D1_9606282100,1996-06-28 21:00:00,0.0,-0.0017237207,666.7779988733,666.7793087943,666.9469400864,0.0,0,0
SPX500_D1_9607012100,1996-07-01 21:00:00,0.0,-0.0011101454,666.5193066523,667.051270195,666.7735520691,0.0,0,0
SPX500_D1_9607022100,1996-07-02 21:00:00,0.0,0.0,666.1605138329,667.2911114207,666.4648416553,0.0,0,0
SPX500_D1_9607032100,1996-07-03 21:00:00,0.0,0.0017282605,666.0304743073,667.1397224931,667.2948733242,0.0,0,0
SPX500_D1_9607052100,1996-07-05 21:00:00,0.0,0.001626934,666.2554378221,666.9010071814,668.4868986594,0.0,0,0
SPX500_D1_9607082100,1996-07-08 21:00:00,0.0,-0.0029304189,666.4642502973,667.3652562838,669.6325189275,0.0,0,0
SPX500_D1_9607092100,1996-07-09 21:00:00,0.0,-0.0081244205,666.4346925822,668.1014742483,670.091015142,0.0,0,0
SPX500_D1_9607102100,1996-07-10 21:00:00,-79.0,-0.0140794241,666.342023922,668.8656649673,669.0538121136,1.0,0,0
SPX500_D1_9607112100,1996-07-11 21:00:00,0.0,-0.0204951941,666.6707143895,669.2480818463,666.1210496909,0.0,0,0
SPX500_D1_9607122100,1996-07-12 21:00:00,0.0,-0.0256113171,667.177197898,668.7051966156,663.8108397527,0.0,0,0
SPX500_D1_9607152100,1996-07-15 21:00:00,0.0,-0.028978259,667.7185672905,666.9157970386,661.5146718022,0.0,0,0
SPX500_D1_9607162100,1996-07-16 21:00:00,1843.0,-0.037660186,668.0421390374,665.3725724088,658.7697374417,1.0,0,0
SPX500_D1_9607172100,1996-07-17 21:00:00,0.0,-0.0422230147,667.8008206499,663.7422508577,655.8007899534,0.0,0,0
SPX500_D1_9607182100,1996-07-18 21:00:00,0.0,-0.0436514143,666.7692190614,661.7482195005,652.2286319627,0.0,0,0
SPX500_D1_9607192100,1996-07-19 21:00:00,0.0,-0.0436201037,665.8308175952,659.5203170629,645.5699055702,0.0,0,0
SPX500_D1_9607222100,1996-07-22 21:00:00,0.0,-0.0431716462,664.7922931648,656.8227774301,642.9539244561,0.0,0,0
SPX500_D1_9607232100,1996-07-23 21:00:00,0.0,-0.0373168459,663.4844244598,652.0868052513,642.1361395649,0.0,0,0
SPX500_D1_9607242100,1996-07-24 21:00:00,1872.0,-0.0379545243,661.9798533475,649.6372045949,641.6099116519,1.0,1,0
SPX500_D1_9607252100,1996-07-25 21:00:00,0.0,-0.0385617345,660.1306338592,648.2906790205,640.1989293215,0.0,0,0
SPX500_D1_9607262100,1996-07-26 21:00:00,0.0,-0.0388074455,656.961738947,647.192469143,638.4941434572,0.0,0,0
SPX500_D1_9607292100,1996-07-29 21:00:00,0.0,-0.0373740848,655.0792974895,645.6127855001,635.3483147658,0.0,0,0
SPX500_D1_9607302100,1996-07-30 21:00:00,0.0,-0.0352711736,653.8320438365,643.8705623126,634.3006518126,0.0,0,0
SPX500_D1_9607312100,1996-07-31 21:00:00,0.0,-0.0291012549,652.7299635414,641.2323670235,634.1815214501,0.0,0,0
SPX500_D1_9608012100,1996-08-01 21:00:00,0.0,-0.0232649414,651.3318894228,639.8420711456,634.0252171601,0.0,0,0
SPX500_D1_9608022100,1996-08-02 21:00:00,0.0,-0.0156146728,649.8198210057,639.0749372524,633.6681737281,0.0,0,0
